image,R,G,B
Canon1DsMkIII_0030.tiff,0.31127053131926474,0.7483686322063642,0.5857090119349354
OlympusEPL6_0131.tiff,0.5572453331868482,0.7973902368129142,0.2316170306279812
PanasonicGX1_0063.tiff,0.4312046425324784,0.8117343327042864,0.393890758164703
FujifilmXM1_0122.tiff,0.6021468135201004,0.7669757492199489,0.22173726587131848
SonyA57_0073.tiff,0.2686553661476119,0.7819561177806194,0.5624668204485975
PanasonicGX1_0038.tiff,0.3375456846430874,0.7834031831455995,0.5218643151396459
NikonD5200_0046.tiff,0.689990918543959,0.707174856938385,0.15432515686380704
Canon600D_0059.tiff,0.328756027883281,0.7654307011680442,0.5532045876886811
NikonD5200_0005.tiff,0.32416545596849866,0.8020731907968425,0.5015928166966782
NikonD5200_0026.tiff,0.32423182367153275,0.8070511540388767,0.4934999080882888
SonyA57_0145.tiff,0.25090912776720137,0.7685091026215152,0.5885901534947522
NikonD5200_0048.tiff,0.3797554606555257,0.8400345398675045,0.38746323945878985
PanasonicGX1_0040.tiff,0.34269310218099014,0.7840716460498323,0.5174872863928892
NikonD5200_0001.tiff,0.3679321435012006,0.8373753926654318,0.4042627728804941
Canon1DsMkIII_0173.tiff,0.6966486809708466,0.6816639487908732,0.22364005951620894
Canon600D_0058.tiff,0.3564916451745466,0.7757096324566891,0.520757403245171
NikonD5200_0056.tiff,0.30660951277880444,0.7955120837636561,0.5226386239645421
Canon600D_0011.tiff,0.35613643928129834,0.7813764943247042,0.5124623017675285
OlympusEPL6_0169.tiff,0.4209723001378815,0.7994443506534875,0.4285686091220928
PanasonicGX1_0098.tiff,0.2939624989516657,0.7794989412325789,0.5531432453057531
OlympusEPL6_0167.tiff,0.3915032301116634,0.7983449362116501,0.45757030458427955
PanasonicGX1_0172.tiff,0.5615701050693104,0.7842886896743243,0.26368592746177255
Canon600D_0050.tiff,0.45638815893207374,0.8037299737566439,0.38174334004896127
Canon1DsMkIII_0134.tiff,0.46659991755529173,0.7986845435631121,0.37998357439602354
OlympusEPL6_0163.tiff,0.7486078225775186,0.638320389454798,0.17925793812833404
Canon1DsMkIII_0100.tiff,0.36879467316837655,0.7693687807331611,0.52159579012469
SonyA57_0039.tiff,0.2689216007574762,0.7847919331404356,0.5583751376303703
Canon1DsMkIII_0152.tiff,0.34817973441280675,0.759595404129119,0.549350247629095
NikonD5200_0194.tiff,0.31310258958470616,0.8017894737020808,0.5090190647273356
Canon600D_0119.tiff,0.36581578165427425,0.770498328936824,0.522025994561798
PanasonicGX1_0153.tiff,0.33855926636991635,0.7917211607289849,0.5084832610902869
Canon600D_0151.tiff,0.3549368709364651,0.7785571335049474,0.5175602453032796
FujifilmXM1_0153.tiff,0.6363372387856986,0.7349941750315436,0.23421887456883914
SonyA57_0012.tiff,0.25211830151830833,0.8015073718446707,0.5422382270904296
SonyA57_0013.tiff,0.25702029601699583,0.8174001518905214,0.5155555829633585
SonyA57_0077.tiff,0.2801848112600135,0.7945500469594804,0.5386897942377209
Canon600D_0180.tiff,0.3764938883099265,0.7858695535492717,0.4905725194805975
Canon1DsMkIII_0031.tiff,0.3482660519638881,0.760716847825307,0.5477413938020527
Canon1DsMkIII_0189.tiff,0.3482404994180572,0.7668248067096842,0.5391736922177468
NikonD5200_0029.tiff,0.3155659299021465,0.80614071390845,0.5005549852555343
Canon1DsMkIII_0120.tiff,0.3525415172423413,0.7631717193593003,0.5415564655607368
FujifilmXM1_0004.tiff,0.35013033806374555,0.7724242700220624,0.529876866307873
NikonD5200_0196.tiff,0.31098268287248143,0.7960974820317469,0.5191517794018877
SonyA57_0242.tiff,0.2739795839836549,0.790944540710642,0.5471214865824363
PanasonicGX1_0144.tiff,0.32147115360363077,0.8046785815867635,0.4991479517500452
Canon600D_0127.tiff,0.48921646793847295,0.8069477709905163,0.3309116836729137
PanasonicGX1_0077.tiff,0.299943509590037,0.7860578640102154,0.5405061752491911
OlympusEPL6_0016.tiff,0.4046133155939085,0.7973383963958377,0.44781642050846954
FujifilmXM1_0163.tiff,0.3926992456805886,0.789639754460773,0.47144072863619546
Canon600D_0111.tiff,0.3584278152761938,0.8146469493164356,0.45593842698960974
PanasonicGX1_0047.tiff,0.6407059054099102,0.7418583716897236,0.19784362291147792
PanasonicGX1_0111.tiff,0.339850073772377,0.821734230187935,0.45744374768309143
NikonD5200_0075.tiff,0.27787611507548404,0.7913562486077601,0.544555004072141
SonyA57_0225.tiff,0.4913783392695757,0.8179417909526323,0.2991965145349695
NikonD5200_0183.tiff,0.2994061449583671,0.8007478586716237,0.5188051919497132
PanasonicGX1_0086.tiff,0.3479948920050082,0.8010239506620489,0.48709361071993784
PanasonicGX1_0180.tiff,0.3336340842797238,0.7917511878408292,0.5116818878555957
OlympusEPL6_0039.tiff,0.39826120528469183,0.7994036341402395,0.44982423466123167
NikonD5200_0100.tiff,0.3037481005677102,0.7955182869636579,0.524297383655417
Canon600D_0002.tiff,0.3696945988199615,0.7844165228276466,0.49801267284912754
SonyA57_0002.tiff,0.28589332449110216,0.8039395926940407,0.5214845523218934
FujifilmXM1_0139.tiff,0.39011563304144636,0.7848194776898335,0.48152692582588646
NikonD5200_0153.tiff,0.3077016607088943,0.7990237714689914,0.5166049754158951
Canon600D_0174.tiff,0.42575881666701926,0.7996146573800129,0.4234924199243052
OlympusEPL6_0142.tiff,0.6301388740759154,0.7512738783939356,0.19624616944356377
OlympusEPL6_0120.tiff,0.6250626075198298,0.7476031963039875,0.22446870061675137
NikonD5200_0088.tiff,0.683616422496285,0.6988865891899155,0.21030007689933727
PanasonicGX1_0165.tiff,0.35156946178760234,0.7880527424618717,0.5053432384396753
NikonD5200_0031.tiff,0.3275899876640386,0.8065132197575919,0.4921597569270749
NikonD5200_0065.tiff,0.4102992779744754,0.8222467052542819,0.39441711194128276
PanasonicGX1_0068.tiff,0.448949616134656,0.8025075520539678,0.392970572777267
OlympusEPL6_0031.tiff,0.4174063374007646,0.8015102730281599,0.4281976549772355
OlympusEPL6_0044.tiff,0.41991623696083624,0.7944669304063601,0.4387398436742973
OlympusEPL6_0067.tiff,0.47187853847886674,0.7960722392834282,0.3789454245208891
SonyA57_0041.tiff,0.38371979078880314,0.8608384901493883,0.33423975830879044
NikonD5200_0040.tiff,0.3284638150510467,0.7957665379884352,0.5087898772774595
Canon600D_0190.tiff,0.36707701384097663,0.7787100406081008,0.5087879111827653
Canon600D_0021.tiff,0.30922369693454255,0.7665263473306982,0.5628659379479204
FujifilmXM1_0196.tiff,0.4304939410418293,0.783742680667503,0.4476855785329595
PanasonicGX1_0159.tiff,0.722357514452065,0.6531935780763056,0.2270193182848284
NikonD5200_0070.tiff,0.31255108237826995,0.8094692050176299,0.4970627998877993
OlympusEPL6_0034.tiff,0.39144542339166905,0.80482056237951,0.4461326516596228
PanasonicGX1_0168.tiff,0.34536308682062394,0.785129872711975,0.5140967041685914
Canon600D_0131.tiff,0.5439842605969082,0.7765816154183708,0.31780830514168257
Canon600D_0148.tiff,0.35708785639174045,0.7743374627299847,0.5223885111968306
FujifilmXM1_0190.tiff,0.40541084038781433,0.7832370552175372,0.47136160835414553
NikonD5200_0104.tiff,0.32920123709021065,0.8011577717082916,0.4997727186728782
OlympusEPL6_0091.tiff,0.6521328288654242,0.741605887872764,0.1573006058107492
FujifilmXM1_0100.tiff,0.39945623822287435,0.7945462796375169,0.4573083459319446
PanasonicGX1_0027.tiff,0.36905119844587,0.795308462293022,0.4809216804540799
Canon1DsMkIII_0099.tiff,0.2908201110844455,0.7244620447310886,0.6249627258748165
NikonD5200_0064.tiff,0.3159286148541308,0.7954078799967613,0.5172189234312761
SonyA57_0074.tiff,0.286436838013736,0.7997430154937519,0.5276031150378598
PanasonicGX1_0014.tiff,0.32881781688679806,0.7818146145095114,0.5297591451189346
FujifilmXM1_0134.tiff,0.4167204514126463,0.7822070758956312,0.46313729691447525
Canon600D_0038.tiff,0.34669278777406665,0.7736808995734681,0.5303036644608777
Canon1DsMkIII_0065.tiff,0.5101846446876351,0.739333270987726,0.4394291100229266
Canon600D_0071.tiff,0.36008654399821555,0.7862053967040488,0.502213853875867
NikonD5200_0108.tiff,0.322886224127509,0.8010575268007656,0.5040350434488865
Canon600D_0065.tiff,0.3596186306725935,0.7665794608261361,0.532005987478223
SonyA57_0115.tiff,0.3873923205112445,0.8344089509307475,0.3920317494994032
NikonD5200_0168.tiff,0.3006198352269542,0.789095974585342,0.5356820489444538
NikonD5200_0171.tiff,0.2914772446757224,0.7860334488500429,0.545153586730525
FujifilmXM1_0091.tiff,0.7354896839932293,0.6570024277156659,0.16553771387590477
Canon600D_0158.tiff,0.7084272453526618,0.6617920849801998,0.2452795839437103
Canon1DsMkIII_0233.tiff,0.3752884691868994,0.7740042193688056,0.5099765026887411
Canon1DsMkIII_0035.tiff,0.3651675680414503,0.7679216247774463,0.5262594659004814
NikonD5200_0084.tiff,0.3576143496186305,0.814047890287132,0.4576439765428073
FujifilmXM1_0167.tiff,0.3890186091273779,0.7792175315294559,0.49141078570758073
FujifilmXM1_0041.tiff,0.46528624310270106,0.7797025386875096,0.4190139176013452
SonyA57_0224.tiff,0.6694121007396099,0.6965302569514348,0.2583273902135635
PanasonicGX1_0041.tiff,0.32649792676138806,0.7826854366533388,0.5299081156873214
NikonD5200_0010.tiff,0.2868212677013701,0.7892914165318241,0.542911245217269
SonyA57_0177.tiff,0.28799801948593584,0.8358411463994182,0.46736144337962343
OlympusEPL6_0147.tiff,0.3974176356150976,0.7954968463667718,0.4574319515759982
OlympusEPL6_0015.tiff,0.40312779418204275,0.7982672102769678,0.44750133246119833
Canon1DsMkIII_0160.tiff,0.32544161178036213,0.7534009926204338,0.5713796475552356
SonyA57_0136.tiff,0.2875328080415636,0.8031772164815217,0.5217578396389727
OlympusEPL6_0108.tiff,0.40347487693787504,0.7960031613609269,0.4512061510921331
PanasonicGX1_0141.tiff,0.3348291670161558,0.788383863239158,0.5160816922730045
SonyA57_0239.tiff,0.3400532435936493,0.8119479866649274,0.47445153437649373
FujifilmXM1_0029.tiff,0.39465008304236476,0.7824116319284916,0.4817502985755683
PanasonicGX1_0126.tiff,0.31380152925924615,0.7888908896466454,0.5283746440425421
PanasonicGX1_0029.tiff,0.3444051040222018,0.7897983468435484,0.5075467423269057
Canon600D_0093.tiff,0.6579802190219408,0.7181567849993385,0.22652342822598456
FujifilmXM1_0070.tiff,0.4084952124137896,0.7951633321792128,0.44815949905437014
NikonD5200_0123.tiff,0.2744651633611795,0.7816086056414596,0.5601400375694764
Canon1DsMkIII_0221.tiff,0.6099081917352235,0.7592021019449796,0.22720952017156892
PanasonicGX1_0051.tiff,0.44778049069818066,0.8026394068751523,0.3940337735286152
OlympusEPL6_0170.tiff,0.39623712590999455,0.8003770990039998,0.44988069467418657
Canon1DsMkIII_0076.tiff,0.3974634633334888,0.7681930714323939,0.5018985956527608
FujifilmXM1_0064.tiff,0.5124639742740208,0.780702975528334,0.35760808026732466
Canon600D_0173.tiff,0.4108146896102128,0.7941584881218701,0.44782093133801854
FujifilmXM1_0148.tiff,0.4120519621102188,0.78100767907839,0.46929754499859194
FujifilmXM1_0130.tiff,0.6599842880522439,0.7279180928652104,0.18589241405621643
PanasonicGX1_0022.tiff,0.3332170726044217,0.7806430577850514,0.528736984574509
Canon600D_0078.tiff,0.33503853744579526,0.7743872134245048,0.5367249035686837
FujifilmXM1_0052.tiff,0.39882101331664155,0.7806587270001796,0.4811587589305077
SonyA57_0229.tiff,0.30562884314199423,0.8054852302319494,0.5077248803415783
Canon1DsMkIII_0197.tiff,0.2943132841693573,0.7469496232090861,0.596192880827381
Canon1DsMkIII_0012.tiff,0.33760619454360324,0.7853672852670928,0.5188644183579981
NikonD5200_0060.tiff,0.282683437828186,0.7939753916318233,0.5382315035936962
OlympusEPL6_0202.tiff,0.40858861148125014,0.7957452919977213,0.4470400170357071
SonyA57_0067.tiff,0.2428152867858075,0.7708990941959332,0.5888593406502236
Canon600D_0025.tiff,0.36419689600308874,0.7828543110028581,0.5044796811428144
Canon1DsMkIII_0069.tiff,0.5601695284648619,0.7539596335005381,0.34315444107746684
Canon600D_0094.tiff,0.5809619410394425,0.7613670864985548,0.287755769117468
Canon1DsMkIII_0109.tiff,0.38539371296994623,0.7686948445011789,0.5104702949639157
Canon600D_0005.tiff,0.3731044869186941,0.7843254838742271,0.495607281208214
OlympusEPL6_0011.tiff,0.4137488756598412,0.7983190953407927,0.43760540433645895
Canon600D_0034.tiff,0.5516386172858704,0.7901203281993279,0.2672165842254545
OlympusEPL6_0119.tiff,0.4086475276212697,0.7940103739706968,0.45006080055470044
NikonD5200_0195.tiff,0.3041083154243773,0.8000727767969408,0.517108967547634
FujifilmXM1_0039.tiff,0.42612481821997683,0.7829610481115018,0.45319933410931923
Canon600D_0098.tiff,0.5819840109842088,0.762081597368349,0.28377147480188714
FujifilmXM1_0058.tiff,0.3251058372119337,0.7642334888545239,0.5570039220005278
Canon1DsMkIII_0156.tiff,0.3561525316009895,0.7718475917049307,0.5266940947205548
PanasonicGX1_0149.tiff,0.3421293771672399,0.7808049917647124,0.5227724687801223
FujifilmXM1_0180.tiff,0.3856491826061539,0.7820320020059792,0.48959233633067156
FujifilmXM1_0188.tiff,0.4329445452415019,0.7828751811270042,0.4468394247612777
NikonD5200_0121.tiff,0.5841569591161676,0.7726520509466511,0.2485346158668563
NikonD5200_0062.tiff,0.3789677599844215,0.8082543216744447,0.4506754801261917
OlympusEPL6_0173.tiff,0.3661912747397953,0.790368086959903,0.4911438052340548
Canon600D_0165.tiff,0.3572494085337409,0.7752354975177203,0.5209441270335479
SonyA57_0200.tiff,0.5006275773406265,0.8313201178943475,0.24141021185977893
NikonD5200_0184.tiff,0.27811856092808324,0.7929832526587834,0.5420586933810658
FujifilmXM1_0174.tiff,0.4123500888405746,0.7830944762547882,0.46554317253334215
PanasonicGX1_0148.tiff,0.31220902026887026,0.7826977096724135,0.5384327469018861
FujifilmXM1_0015.tiff,0.40092988883774544,0.7867841991228627,0.4692822692656829
Canon1DsMkIII_0018.tiff,0.6060319654156421,0.7684261604990029,0.20553951628632053
OlympusEPL6_0025.tiff,0.4390247553417218,0.8011201873981332,0.40677230675197323
Canon1DsMkIII_0057.tiff,0.3632525950457827,0.7608767665416589,0.5376933125208223
Canon600D_0110.tiff,0.35732390431025873,0.818503769379785,0.44985687381605843
SonyA57_0028.tiff,0.3039151677566769,0.8094733346454682,0.5023828135051763
Canon1DsMkIII_0214.tiff,0.5966212623418715,0.7618474465691852,0.2522529236254839
FujifilmXM1_0110.tiff,0.35141779693576214,0.7863691028761033,0.508064135753202
PanasonicGX1_0020.tiff,0.3219329847751705,0.7810990107464907,0.535017278902844
OlympusEPL6_0001.tiff,0.44283492841895095,0.8242143766513262,0.35294176218386
SonyA57_0238.tiff,0.27014043548323374,0.7863201509058497,0.5556300616384345
FujifilmXM1_0124.tiff,0.6241138418169011,0.7488483806214452,0.22295294412316582
PanasonicGX1_0096.tiff,0.6135514018128064,0.7441641593723722,0.2641484076029055
NikonD5200_0188.tiff,0.27895344942822214,0.7772576714815315,0.5639640814583887
Canon600D_0008.tiff,0.3550618293187327,0.7743964851979103,0.5236804188376324
FujifilmXM1_0007.tiff,0.5161766171117494,0.7843277071040252,0.34408101926147133
NikonD5200_0145.tiff,0.2942957390811891,0.7937241595003929,0.5323457303144749
SonyA57_0163.tiff,0.5164535614592768,0.8113104013545497,0.27395465228747024
NikonD5200_0176.tiff,0.3008685739528761,0.7974924213207157,0.5229569190130146
Canon600D_0175.tiff,0.34154525187002677,0.7664416651856599,0.5439797926324771
Canon600D_0087.tiff,0.6122092310449866,0.762051787727619,0.2108955434437778
OlympusEPL6_0199.tiff,0.41479567334721185,0.8210194008427131,0.3922648248470741
Canon1DsMkIII_0028.tiff,0.32309597567297843,0.7510014589311655,0.5758522372859092
FujifilmXM1_0151.tiff,0.4016459130880739,0.7809553720377803,0.47831921076304207
OlympusEPL6_0168.tiff,0.35946747150157476,0.7871626572994053,0.5011567498154681
FujifilmXM1_0036.tiff,0.3866909637068181,0.7769348727017729,0.49683226763906185
SonyA57_0056.tiff,0.29142690470136523,0.8036090654061635,0.5189246854922339
FujifilmXM1_0191.tiff,0.4000703825723343,0.7825650235513201,0.4770069946054755
FujifilmXM1_0089.tiff,0.7447083302642616,0.6461667879010152,0.1669670178469381
SonyA57_0261.tiff,0.2875975714922133,0.8044161950309492,0.5198097941013724
Canon1DsMkIII_0258.tiff,0.3949009987320017,0.773660058829703,0.49548291047430487
PanasonicGX1_0129.tiff,0.5580873326014177,0.7829771384582844,0.27474593689718374
SonyA57_0230.tiff,0.27767702293518404,0.79616839049929,0.5375977724131895
SonyA57_0053.tiff,0.2831928986276825,0.7939164604210951,0.5380505887361252
FujifilmXM1_0056.tiff,0.41734604263099284,0.7835118443952371,0.4603601529157615
OlympusEPL6_0105.tiff,0.38625812033534146,0.8050684573060222,0.45018823121657736
Canon1DsMkIII_0149.tiff,0.3616130403802159,0.7617447499088551,0.5375694792427044
PanasonicGX1_0056.tiff,0.3296779516484234,0.7801119384410921,0.5317309580028058
NikonD5200_0131.tiff,0.4785843327807003,0.8055868552533905,0.34926616649742226
NikonD5200_0143.tiff,0.290832712880956,0.7931784160831092,0.5350554488818832
OlympusEPL6_0086.tiff,0.44221199844023423,0.811202669011787,0.3826209328090241
Canon1DsMkIII_0237.tiff,0.3743278172332468,0.7765664465722509,0.5067773074078401
Canon600D_0199.tiff,0.35788421179972113,0.7769849141100916,0.5178931687035716
PanasonicGX1_0183.tiff,0.35488399414166916,0.787872342977175,0.5033036080475806
FujifilmXM1_0165.tiff,0.6221013089375858,0.755395545277363,0.20583374745958943
PanasonicGX1_0090.tiff,0.6569878740748337,0.7169612440467144,0.23309549084788886
FujifilmXM1_0187.tiff,0.42193529303308736,0.8116184973085003,0.4040371558653668
NikonD5200_0164.tiff,0.3290163596590568,0.804613002922217,0.49431381793876117
Canon600D_0123.tiff,0.46189673624780997,0.7973756566108027,0.3883857197273251
SonyA57_0166.tiff,0.2790199650414904,0.8051515796660301,0.5233343031653305
PanasonicGX1_0031.tiff,0.3283733885853432,0.7861928723923282,0.5235185622960086
NikonD5200_0076.tiff,0.3022358275288427,0.8035792032384882,0.5127513712127469
Canon600D_0117.tiff,0.5488791687002548,0.7800739257403275,0.30036033118071953
NikonD5200_0117.tiff,0.2608657515247548,0.8069419643320125,0.5298997319129518
Canon600D_0017.tiff,0.3559536200521312,0.7745980306339448,0.5227761579393203
NikonD5200_0020.tiff,0.3065220455189655,0.7972810719534811,0.5199876228484458
Canon1DsMkIII_0145.tiff,0.31818847127770555,0.7536460967473769,0.5751292529539777
Canon1DsMkIII_0097.tiff,0.3202235698271768,0.7428202335396932,0.5879412946639953
SonyA57_0123.tiff,0.29713220491383036,0.7985615780191716,0.5234614206554061
OlympusEPL6_0187.tiff,0.41161426308862026,0.8025638809905387,0.4318158349938277
FujifilmXM1_0164.tiff,0.40291238958226977,0.7788254953265524,0.48072076525822727
SonyA57_0251.tiff,0.2651466685125982,0.7983624986692808,0.5406612293249933
PanasonicGX1_0076.tiff,0.3235454116925169,0.789284897799279,0.5218694440937325
FujifilmXM1_0099.tiff,0.39715526948563834,0.7796288277643385,0.48419684306962757
Canon600D_0032.tiff,0.315079557253395,0.7669314060791341,0.5590537460481657
SonyA57_0103.tiff,0.28428781352845106,0.791640923270789,0.5408189047011813
SonyA57_0228.tiff,0.25304080427250264,0.774001171345009,0.5804244465300193
NikonD5200_0011.tiff,0.3220772785319296,0.7987916039597927,0.5081320695417756
NikonD5200_0037.tiff,0.3214669805043028,0.7963990662511541,0.5122572671224256
Canon1DsMkIII_0115.tiff,0.34053659957367005,0.7620060980590451,0.550800808706406
SonyA57_0124.tiff,0.2649626535760467,0.7840084409808635,0.5613604516535662
SonyA57_0043.tiff,0.28092237236305134,0.8032780291591167,0.525192372922685
FujifilmXM1_0055.tiff,0.3749776997676515,0.7775385427985765,0.5048024753699484
OlympusEPL6_0082.tiff,0.3847941249211529,0.7883165558505015,0.48009425032816977
PanasonicGX1_0037.tiff,0.3306288056644522,0.7815857508912837,0.5289690982170945
SonyA57_0180.tiff,0.2773824922165063,0.7828527427567433,0.5569564939651969
PanasonicGX1_0113.tiff,0.3964016778038485,0.8091572646083032,0.4337398194377623
SonyA57_0129.tiff,0.347537034327373,0.8147519076294385,0.46410918842997
Canon600D_0186.tiff,0.35335485721599597,0.7809866895739341,0.5149758592305184
Canon1DsMkIII_0167.tiff,0.4550858964124583,0.7869209330213109,0.4167160568772687
Canon600D_0001.tiff,0.4187474970874677,0.802980665196055,0.42411388211691725
SonyA57_0237.tiff,0.3175313430111795,0.814400923701823,0.4857210945379399
FujifilmXM1_0183.tiff,0.37021257330662005,0.7737239208815887,0.5140952682347034
SonyA57_0159.tiff,0.50129894178851,0.8177381074461364,0.28284935671153894
SonyA57_0221.tiff,0.4104097155113839,0.7684153240258743,0.49102113520303337
FujifilmXM1_0092.tiff,0.6654846447868191,0.7110403533033419,0.22705022247780338
