path,Lr,Lg,Lb
S_IMX135_BLCCSC_field_880.tiff,0.40492456633781826,0.7545051957133109,0.5164862100944696
C_5DSR_field_027.tiff,0.36379980495540115,0.8089293326591833,0.46182576441552103
N_D810_field_1476.tiff,0.3555617381663088,0.7399523914809096,0.5710046485746292
C_5DSR_field_1540.tiff,0.445119171856477,0.8065318398776867,0.3890698062164651
C_5DSR_field_765.tiff,0.5556184993382564,0.7819961918197791,0.2824359027681632
C_5DSR_field3cam_045.tiff,0.5832275096828647,0.7735831246329595,0.2478201388754173
N_D810_field_795.tiff,0.37543398182693993,0.739893960023959,0.558217030562158
S_IMX135_BLCCSC_field_919.tiff,0.400547372985588,0.7495486454097007,0.5270091366938785
C_5DSR_field_1281.tiff,0.3403915601826043,0.7994993379600948,0.4949084706870784
S_IMX135_BLCCSC_field_943.tiff,0.3784449101039483,0.7424953451006613,0.5527025533867782
N_D810_field_1047.tiff,0.3803084160018948,0.7410004168875748,0.5534292103698266
N_D810_field_1688.tiff,0.352941571685784,0.7314994646025267,0.5833873329634311
C_5DSR_field_1559.tiff,0.6821265503357253,0.7144812477661943,0.15562749087980998
N_D810_field_750.tiff,0.35384832022470947,0.7276916120742009,0.5875851291438563
N_D810_field_394.tiff,0.3730782628135693,0.7848393417752466,0.49481291153102197
S_IMX135_BLCCSC_field_1345.tiff,0.36120275156064297,0.7394231191705222,0.5681426080669855
C_5DSR_field_1533.tiff,0.4444206284412419,0.8053740610211827,0.3922536511622802
S_IMX135_BLCCSC_field_118.tiff,0.3893808881420437,0.7544836103391178,0.5283341799272157
C_5DSR_field_463.tiff,0.356964408619328,0.804141223484157,0.4753244193942242
S_IMX135_BLCCSC_field_906.tiff,0.4013684914329287,0.7496699744381108,0.5262112346870004
S_IMX135_BLCCSC_field3cam_107.tiff,0.5281005214042428,0.7514306784956187,0.3955524929869373
C_5DSR_field_1089.tiff,0.35903446690596746,0.8044887212231704,0.4731724305137145
N_D810_field_2030.tiff,0.4768386033224325,0.7694813099559359,0.4248805243948098
C_5DSR_field_845.tiff,0.3692604593992401,0.8054951501823403,0.4634913981477878
N_D810_field_461.tiff,0.3682337164449883,0.7358909212244709,0.5682151723885166
C_5DSR_field_1236.tiff,0.3473626402851254,0.8037229384409398,0.4830824301897224
C_5DSR_field_312.tiff,0.3262198970161039,0.7958153133535468,0.510155433003314
S_IMX135_BLCCSC_field_1151.tiff,0.6106427138689575,0.7422236650261148,0.2760788059122908
N_D810_field_1336.tiff,0.33967625282608066,0.7346329282557991,0.5873112496694939
N_D810_field_202.tiff,0.36134892574714383,0.7364515406152323,0.5718969156997054
C_5DSR_field_1218.tiff,0.33519764223679377,0.8018980098574192,0.4945726664764287
C_5DSR_field_970.tiff,0.3426342374179792,0.7971610070547731,0.49712785898641804
C_5DSR_field_048.tiff,0.36509660807560734,0.8053678632419442,0.4669979353581678
C_5DSR_field_409.tiff,0.24329512645548731,0.7577714993642203,0.605466626821256
N_D810_field_1183.tiff,0.3731796148291403,0.7387014076457799,0.5612995683395079
S_IMX135_BLCCSC_field_883.tiff,0.4012750194359535,0.7523444957032953,0.5224520251292262
N_D810_field_1609.tiff,0.3635456200160406,0.7376194446417306,0.5689922117688234
S_IMX135_BLCCSC_field_177.tiff,0.40048317839596803,0.7444026393666576,0.5343013516039586
N_D810_field_1877.tiff,0.3490148488450552,0.7313506781764251,0.5859307303910133
N_D810_field_2039.tiff,0.4847876000355774,0.7681161898548133,0.41830431713606464
N_D810_field_082.tiff,0.43418757528072605,0.7600294422348509,0.4835663309288864
N_D810_field_1881.tiff,0.3428384330049582,0.7289470925276483,0.5925351847360569
N_D810_field_1708.tiff,0.3492465091201705,0.7290191952624123,0.5886916755028215
C_5DSR_field_586.tiff,0.35444352286625486,0.8056177640048334,0.4747102352151375
S_IMX135_BLCCSC_field_372.tiff,0.4161502599159647,0.7554709110858487,0.5060461082500216
C_5DSR_field_1473.tiff,0.6032530675509999,0.7657372809190129,0.22300706962126826
N_D810_field_1483.tiff,0.430357419681336,0.7589154668296898,0.48871239551692996
N_D810_field_363.tiff,0.37649748629767305,0.7428446834136079,0.5535624798843127
S_IMX135_BLCCSC_field_981.tiff,0.6264934826969433,0.7272578674471085,0.2803603223969802
N_D810_field_1271.tiff,0.36906887492059354,0.7460619875570654,0.5542379238984361
N_D810_field_725.tiff,0.3553473418146736,0.7319330532886752,0.5813796282712036
S_IMX135_BLCCSC_field_539.tiff,0.44589976445017326,0.7614119245813717,0.4705584779478225
S_IMX135_BLCCSC_field3cam_122.tiff,0.6188445779913652,0.7189673449471096,0.3164132506555205
N_D810_field_261.tiff,0.3741373254737794,0.7401219559611815,0.5587850677957691
S_IMX135_BLCCSC_field_781.tiff,0.4363090616755972,0.7610303178476571,0.48007005532156855
N_D810_field_1752.tiff,0.35371204800241035,0.7317606704065053,0.5825925749133459
C_5DSR_field_173.tiff,0.33373703447233377,0.8002595326838301,0.4982010358984315
S_IMX135_BLCCSC_field_364.tiff,0.40945890473371127,0.7478551065734939,0.5225477441403971
C_5DSR_field_258.tiff,0.5711844164357386,0.7752146059896009,0.2697974741937972
S_IMX135_BLCCSC_field_199.tiff,0.48123993460672454,0.7605018608257456,0.43594156147389057
C_5DSR_field_317.tiff,0.34056716756413835,0.801778602934751,0.49108560990252914
N_D810_field_714.tiff,0.35647627698370793,0.7328193601017092,0.5795691929424441
S_IMX135_BLCCSC_field_217.tiff,0.4389128332075706,0.7586299816348648,0.4814935885454632
S_IMX135_BLCCSC_field_1433.tiff,0.39210822487461117,0.7465109718620979,0.5375616326294013
S_IMX135_BLCCSC_field_594.tiff,0.3929213980342872,0.7445151191706678,0.5397314260751058
C_5DSR_field3cam_035.tiff,0.35014251545156233,0.8253993635780575,0.44284998529771896
N_D810_field_762.tiff,0.3637200525469842,0.739628006020944,0.566266841766937
N_D810_field_133.tiff,0.33823739668635033,0.7136517234341773,0.6134302577492156
C_5DSR_field_499.tiff,0.35184833483860806,0.805530442735473,0.4767844954459944
N_D810_field_1876.tiff,0.34943271405775306,0.7322066942440512,0.5846110974403677
C_5DSR_field_882.tiff,0.366820074709351,0.8057473145774448,0.4649884921602495
N_D810_field_2161.tiff,0.3228573403409635,0.7194764415117916,0.6149120163872948
C_5DSR_field_363.tiff,0.2999099647498125,0.785605721046604,0.5411817292764157
C_5DSR_field_1188.tiff,0.35842150528828415,0.8050125946103331,0.4727459646211906
N_D810_field_2206.tiff,0.7707719470625854,0.618679145044351,0.1521404650595687
N_D810_field_1956.tiff,0.432009464443732,0.7798672869046362,0.4529622914184376
N_D810_field_1254.tiff,0.3765709800528818,0.7437108879643983,0.5523480896185105
C_5DSR_field_026.tiff,0.36379980495540115,0.8089293326591833,0.46182576441552103
S_IMX135_BLCCSC_field_1048.tiff,0.40131677481993017,0.7488299807346772,0.5274452637013933
N_D810_field_1726.tiff,0.3581537318320276,0.735012276582202,0.5757454799199387
N_D810_field_2225.tiff,0.4033097762539862,0.7619997719421635,0.5066533054644472
C_5DSR_field_333.tiff,0.32777555949001347,0.7968734158498696,0.5074996962686475
C_5DSR_field_1378.tiff,0.34911079954260965,0.8257084193343417,0.4430883161211803
S_IMX135_BLCCSC_field_1165.tiff,0.5167374328894109,0.7609637147910953,0.39232212558329965
N_D810_field_777.tiff,0.35702804810892136,0.7232023641976135,0.591193126890457
N_D810_field_2259.tiff,0.3452644620072656,0.7554325788030659,0.5568788648869547
N_D810_field_767.tiff,0.3584956347326786,0.7312264347075552,0.5803350593084062
C_5DSR_field_609.tiff,0.32822249836293294,0.7996633807828649,0.5028006255001213
S_IMX135_BLCCSC_field_988.tiff,0.6175973567630977,0.7297079580264157,0.2934276757774454
S_IMX135_BLCCSC_field_479.tiff,0.41568226981017925,0.7532006591668923,0.5098009588025667
S_IMX135_BLCCSC_field_1009.tiff,0.5130163394608915,0.7772748723990022,0.3642224707280735
C_5DSR_field_990.tiff,0.32964101929681205,0.7912043314794398,0.5151043624792275
S_IMX135_BLCCSC_field_164.tiff,0.4552950533001657,0.7568116041742307,0.4689803942891718
S_IMX135_BLCCSC_field3cam_038.tiff,0.33425689112650364,0.7279612053711074,0.5986190894125321
C_5DSR_field_1386.tiff,0.5200112937956999,0.8012641544217286,0.2959121646092882
N_D810_field_852.tiff,0.366176156496549,0.7372406757626232,0.567795040850557
N_D810_field3cam_077.tiff,0.37462667542476086,0.7418294922062676,0.5561868917487918
S_IMX135_BLCCSC_field_772.tiff,0.4327929025888424,0.7594404000927529,0.4857371533820367
C_5DSR_field_1033.tiff,0.35830507531596645,0.8063001218883629,0.4706353008919229
S_IMX135_BLCCSC_field_1419.tiff,0.5310737065526379,0.7776983475393018,0.3363718157680304
N_D810_field_1063.tiff,0.3722992153277233,0.7415438188641523,0.5581272784685682
S_IMX135_BLCCSC_field_370.tiff,0.4161502599159647,0.7554709110858487,0.5060461082500216
N_D810_field_683.tiff,0.37097835380727445,0.7400215955434984,0.56101969585363
S_IMX135_BLCCSC_field_1020.tiff,0.2974388375136493,0.7015371363135788,0.6475922979093189
N_D810_field_2315.tiff,0.6613686165526707,0.7032274125403356,0.2608884039029546
N_D810_field_2255.tiff,0.4779003028878658,0.7503514518802552,0.45670997269698327
N_D810_field_1561.tiff,0.3531069135250987,0.7376473407093115,0.5754927526609345
C_5DSR_field_005.tiff,0.35874925641424493,0.8063109916008291,0.47027816858314186
N_D810_field_754.tiff,0.3550795036316344,0.7299018749111016,0.5840905743991858
S_IMX135_BLCCSC_field_1289.tiff,0.34604296900657966,0.7332365517839944,0.5853361621572932
N_D810_field_428.tiff,0.3795509697234146,0.7410102772687515,0.5539357637525346
S_IMX135_BLCCSC_field_643.tiff,0.33614776409272057,0.7182705922544649,0.6091732405464679
N_D810_field_2265.tiff,0.48482010943793125,0.7517398876966592,0.44703087447111123
N_D810_field_1206.tiff,0.3613886319687185,0.7433484052314173,0.5628777887993863
S_IMX135_BLCCSC_field_1390.tiff,0.40251387425343615,0.7525429780306271,0.5212117105843693
S_IMX135_BLCCSC_field_1013.tiff,0.5234135714813223,0.7479511243066141,0.4081756347917382
S_IMX135_BLCCSC_field3cam_081.tiff,0.4348970927240127,0.760815238875999,0.48168941345462224
C_5DSR_field_1629.tiff,0.3302828211010224,0.7929920088298776,0.5119344997336136
S_IMX135_BLCCSC_field_1274.tiff,0.4353158423016622,0.7580749718469111,0.4856155418646518
C_5DSR_field_863.tiff,0.3596747449171528,0.8060457743274453,0.4700258371171209
C_5DSR_field_1508.tiff,0.3490414818763439,0.8125808177412847,0.4667788111819891
N_D810_field_1394.tiff,0.3534066372384467,0.7324711833516006,0.5818846228551832
C_5DSR_field_444.tiff,0.43264090603916094,0.8074405499049079,0.4010755599520789
C_5DSR_field_101.tiff,0.3502107685772971,0.8043564197595703,0.4799616313457406
S_IMX135_BLCCSC_field_1158.tiff,0.5359391258345132,0.7696068828512689,0.3470943665167892
C_5DSR_field_1569.tiff,0.560213814636347,0.778068399131728,0.2842007180905471
S_IMX135_BLCCSC_field_1004.tiff,0.44801707931399976,0.7634917730489972,0.46514622338513273
C_5DSR_field3cam_084.tiff,0.3236355735520902,0.8069221059491205,0.49410194339047697
N_D810_field_1943.tiff,0.4473247830152642,0.7778405369790851,0.44143474889550277
C_5DSR_field_002.tiff,0.35874925641424493,0.8063109916008291,0.47027816858314186
C_5DSR_field_109.tiff,0.3502107685772971,0.8043564197595703,0.4799616313457406
S_IMX135_BLCCSC_field_1296.tiff,0.48849248494783404,0.7663329476370746,0.4172635923674181
S_IMX135_BLCCSC_field_175.tiff,0.3454296078611496,0.7272537573019674,0.5931107472496714
C_5DSR_field_606.tiff,0.32877421814326413,0.7990262444157383,0.5034526534036405
C_5DSR_field_1409.tiff,0.2994922666002685,0.8195323395134833,0.48853979033256895
S_IMX135_BLCCSC_field_966.tiff,0.5096458070347206,0.7832629643954153,0.3560340994601988
C_5DSR_field_281.tiff,0.5450653466120929,0.7860981927650498,0.291467664165618
C_5DSR_field_1331.tiff,0.31616631026602404,0.79901263222964,0.5114857552173181
C_5DSR_field_092.tiff,0.3502107685772971,0.8043564197595703,0.4799616313457406
S_IMX135_BLCCSC_field_347.tiff,0.432827215540936,0.7527466229157351,0.49601726096582166
S_IMX135_BLCCSC_field_597.tiff,0.4524293068432156,0.7574883214607279,0.4706582254247519
S_IMX135_BLCCSC_field_923.tiff,0.3799277122381143,0.7410574355020129,0.5536143158921133
N_D810_field_885.tiff,0.3665135338412802,0.7387208323701365,0.5656495039629659
S_IMX135_BLCCSC_field_875.tiff,0.4115094874900647,0.7526931939448367,0.5139191546291934
C_5DSR_field_1492.tiff,0.4793785817925911,0.8005878016474828,0.3595209968440992
S_IMX135_BLCCSC_field_462.tiff,0.47163459890033466,0.7670647703715199,0.43493958566105245
N_D810_field_1939.tiff,0.4510615112124534,0.7791484354025191,0.4352829294982109
C_5DSR_field3cam_129.tiff,0.4427564174213649,0.8110945824638396,0.3822202678168805
S_IMX135_BLCCSC_field_1171.tiff,0.6087733061432204,0.7393876862373046,0.2875776611075662
C_5DSR_field_1416.tiff,0.5471121596068941,0.7892436966015788,0.27885959224124857
N_D810_field_200.tiff,0.3560978970257428,0.7331636286467906,0.5793663619535695
S_IMX135_BLCCSC_field_611.tiff,0.3019056287573002,0.7217830438018036,0.6228019179521391
C_5DSR_field3cam_103.tiff,0.5477541281786598,0.7936055825174068,0.2648690137793471
S_IMX135_BLCCSC_field_1417.tiff,0.5310737065526379,0.7776983475393018,0.3363718157680304
N_D810_field_517.tiff,0.36446308517776727,0.7330714253602335,0.5742586045180508
C_5DSR_field_025.tiff,0.36379980495540115,0.8089293326591833,0.46182576441552103
S_IMX135_BLCCSC_field_816.tiff,0.4341812214437935,0.7618029406791511,0.4807732797464656
S_IMX135_BLCCSC_field_989.tiff,0.523551454154138,0.7731305291366222,0.35799868682722036
N_D810_field_1695.tiff,0.3498808934648897,0.7297798963858064,0.5873709758060335
S_IMX135_BLCCSC_field_218.tiff,0.4504533385144004,0.7583346896911395,0.4711902887711867
S_IMX135_BLCCSC_field_441.tiff,0.44538414531621634,0.7652028493983483,0.4648629500977598
S_IMX135_BLCCSC_field_749.tiff,0.430411923326579,0.7602565479062712,0.48657533602100583
S_IMX135_BLCCSC_field_014.tiff,0.6806845553119338,0.7006009663489242,0.2140720021645716
S_IMX135_BLCCSC_field_791.tiff,0.43088090399896356,0.7602203201640899,0.48621673292745154
C_5DSR_field_489.tiff,0.2906341072963963,0.7789710728930483,0.5556400662946114
C_5DSR_field_919.tiff,0.35748636250452276,0.8053129218581996,0.47294248964487673
C_5DSR_field_498.tiff,0.3473803428930359,0.803469089421955,0.48349179901521716
N_D810_field_2271.tiff,0.4845935140462073,0.7801551912145677,0.3956349374932778
N_D810_field_1401.tiff,0.3544963877272345,0.7354666781283788,0.5774262519587674
N_D810_field_1872.tiff,0.3508168498620187,0.7334420701566756,0.582228707276771
S_IMX135_BLCCSC_field_122.tiff,0.4260043158887637,0.757335728235927,0.49493728651365987
N_D810_field_1448.tiff,0.3524373374168798,0.7350388921744813,0.5792285819824603
C_5DSR_field_821.tiff,0.3600566686201059,0.8056376915823326,0.4704328913714281
S_IMX135_BLCCSC_field_317.tiff,0.4411613928373139,0.7429506645457048,0.5033894471688265
S_IMX135_BLCCSC_field_570.tiff,0.4341811134939128,0.7595358140281431,0.4843470944413646
N_D810_field_206.tiff,0.36177663314035324,0.7347195635970368,0.5738508783485566
S_IMX135_BLCCSC_field_559.tiff,0.4370021419725007,0.7619551253741333,0.47796811068055073
N_D810_field_2299.tiff,0.6536454306627077,0.7082975107681238,0.26657510613979496
C_5DSR_field_748.tiff,0.28977978453002945,0.7833505486851308,0.5498996220697322
C_5DSR_field_589.tiff,0.34637135177993006,0.8036065424363826,0.48398699530006617
C_5DSR_field_1417.tiff,0.577006859920469,0.7801125156566098,0.24184198667856666
N_D810_field_2233.tiff,0.7582567575117106,0.6333620651300982,0.15459360964142138
N_D810_field_175.tiff,0.3551402095173517,0.7329598382605216,0.5802114330837351
S_IMX135_BLCCSC_field_253.tiff,0.44167682015293663,0.746406637674201,0.4977938506806651
C_5DSR_field_890.tiff,0.36862631791916833,0.8067959452515937,0.46173037637017533
C_5DSR_field_781.tiff,0.2999726435676884,0.7860577831041238,0.5404901245466405
N_D810_field_1422.tiff,0.35893250374333574,0.7377451135920501,0.5717513490387173
C_5DSR_field_869.tiff,0.3596747449171528,0.8060457743274453,0.4700258371171209
N_D810_field_525.tiff,0.36446308517776727,0.7330714253602335,0.5742586045180508
S_IMX135_BLCCSC_field_1191.tiff,0.5149371119034953,0.7509578461746309,0.4134030527865589
S_IMX135_BLCCSC_field_683.tiff,0.4460655304207976,0.7638396276215781,0.46644888878133417
N_D810_field_1501.tiff,0.373357149557779,0.7614385407535251,0.5299205483176064
S_IMX135_BLCCSC_field_1572.tiff,0.3939878908386868,0.7487904540321882,0.5329975589275739
N_D810_field3cam_012.tiff,0.37591937528867225,0.7477590668397548,0.5473033904896929
C_5DSR_field_1605.tiff,0.33075414236929096,0.7977451996100902,0.5041867648050792
N_D810_field_340.tiff,0.37928621735209633,0.7323869641430091,0.5654655604721872
C_5DSR_field_340.tiff,0.32718607554422946,0.7974478329913028,0.506977539569004
N_D810_field_037.tiff,0.37172006010301734,0.7373287121887611,0.5640661017106705
S_IMX135_BLCCSC_field_636.tiff,0.2987492076552298,0.710702288139692,0.6369075039268877
N_D810_field_1182.tiff,0.36721608999565003,0.7397451927092805,0.5638522795128313
N_D810_field_909.tiff,0.32459497929331593,0.7214611135853761,0.6116632741972667
C_5DSR_field_391.tiff,0.3401934885386578,0.8035924732573214,0.4883723244411781
N_D810_field_096.tiff,0.4555568651286639,0.765899750317021,0.45372405170816027
N_D810_field_2120.tiff,0.4878949800674324,0.7655302487781318,0.41943047890048657
C_5DSR_field3cam_001.tiff,0.4527873783546407,0.8271995060681848,0.3327530122527555
N_D810_field_1731.tiff,0.3521312514636011,0.7317783190347225,0.5835272688858629
N_D810_field_565.tiff,0.3656398750425633,0.7357844876006331,0.5700251482041231
C_5DSR_field_682.tiff,0.32276458286249254,0.7975532070901972,0.5096389956721742
S_IMX135_BLCCSC_field3cam_008.tiff,0.4824284182609545,0.7705490166742232,0.41655375902351593
S_IMX135_BLCCSC_field_1493.tiff,0.3451920365240404,0.7310098736766746,0.588614493966635
N_D810_field_2180.tiff,0.3305879697334641,0.7160887156892302,0.6147589328590964
N_D810_field_809.tiff,0.39693617216696236,0.7469278961817838,0.5334232776425247
C_5DSR_field_1196.tiff,0.3790637334198604,0.8100726115896524,0.44731761641826395
N_D810_field_1032.tiff,0.37582359166619494,0.7382835859710858,0.5600838996371842
C_5DSR_field_1247.tiff,0.3476140346846588,0.8037900051699897,0.4827899237547122
C_5DSR_field_739.tiff,0.3510855546022284,0.8043539138851549,0.4793263132431587
C_5DSR_field_111.tiff,0.3502107685772971,0.8043564197595703,0.4799616313457406
S_IMX135_BLCCSC_field_1471.tiff,0.49146742924180625,0.7642019619721995,0.41767825812734266
S_IMX135_BLCCSC_field_1638.tiff,0.4180306084201432,0.7517674564708937,0.5099961782358451
N_D810_field_464.tiff,0.3682337164449883,0.7358909212244709,0.5682151723885166
N_D810_field3cam_072.tiff,0.3613589315672257,0.7348332798696462,0.573968442836896
N_D810_field_1549.tiff,0.33002433475824283,0.7248639766932624,0.6046950915625234
C_5DSR_field_491.tiff,0.3344621688532464,0.8013027586458163,0.496033211179037
N_D810_field_531.tiff,0.29232168568217715,0.6679888933368906,0.6843528844525217
C_5DSR_field_783.tiff,0.3228894127623758,0.7961830408200717,0.5116981460162544
N_D810_field_1646.tiff,0.3363173386778657,0.7253119676556129,0.600677282140902
S_IMX135_BLCCSC_field_1253.tiff,0.40698136556824727,0.7558445721639289,0.5128987724790652
S_IMX135_BLCCSC_field_1545.tiff,0.4077328679542666,0.7484638782382985,0.5230255551713261
N_D810_field_688.tiff,0.37239395247255025,0.7397808903319204,0.5603989458069877
S_IMX135_BLCCSC_field_927.tiff,0.363271978669143,0.738085833608201,0.5685620210150276
N_D810_field_680.tiff,0.37359665339508136,0.7409372475963181,0.5580658883110379
N_D810_field_1697.tiff,0.34684993237631034,0.7281400900582782,0.5911912834780902
C_5DSR_field_472.tiff,0.34629776784720334,0.8043189251405665,0.48285497061205473
N_D810_field_170.tiff,0.3745269216798224,0.7471896947340466,0.5490329179751231
N_D810_field_1339.tiff,0.36069704747815967,0.7747334385639725,0.5193127565459774
S_IMX135_BLCCSC_field_1265.tiff,0.4573495752363352,0.7672768995205638,0.4495748274684142
N_D810_field_1080.tiff,0.36368981711282283,0.7376944767546466,0.5688027565809871
N_D810_field_600.tiff,0.37799859180303924,0.739241983146118,0.5573494011382034
C_5DSR_field_327.tiff,0.3362395756487345,0.7998963531725147,0.4971003640602877
N_D810_field_2070.tiff,0.4718215329241648,0.7759466415882412,0.41867797945081947
N_D810_field_091.tiff,0.43757754915083763,0.7624495204569162,0.47665146305677597
S_IMX135_BLCCSC_field_1062.tiff,0.40025526810415596,0.748630390272029,0.5285340661830794
N_D810_field_929.tiff,0.3585537935089298,0.7357440273759337,0.5745606176383803
C_5DSR_field_1581.tiff,0.6732258827972359,0.7236196604774621,0.15212329769750807
S_IMX135_BLCCSC_field_751.tiff,0.430411923326579,0.7602565479062712,0.48657533602100583
C_5DSR_field_583.tiff,0.3502763864995275,0.8045762053010964,0.47954518340206653
S_IMX135_BLCCSC_field_1189.tiff,0.5104753157215165,0.7680591407978957,0.38665243860063286
N_D810_field_2078.tiff,0.47454305671310126,0.7738417169963603,0.4194971803975699
N_D810_field_498.tiff,0.3621810422753587,0.7305568854946828,0.5788881840844947
N_D810_field_1887.tiff,0.4926450994798063,0.7782254991194603,0.38944303624381144
N_D810_field_1926.tiff,0.465306963140088,0.7749035900466098,0.4278011876867858
N_D810_field_629.tiff,0.5061662545012829,0.7631831098779862,0.4016805491943918
S_IMX135_BLCCSC_field3cam_076.tiff,0.38979048288343443,0.7531948625743956,0.5298687369953395
S_IMX135_BLCCSC_field_845.tiff,0.4078823872844175,0.7551814736198899,0.5131597217674592
N_D810_field_197.tiff,0.35989932126244994,0.7341099695594678,0.5758081548121954
S_IMX135_BLCCSC_field3cam_129.tiff,0.5069875994925331,0.766817949521504,0.3936417232108852
N_D810_field_1802.tiff,0.369068461475237,0.7404859368685647,0.5616663137879871
S_IMX135_BLCCSC_field_234.tiff,0.4288024180879173,0.7558294792879253,0.494823488206955
C_5DSR_field_931.tiff,0.37452961411906893,0.8088324825262675,0.4533404717849669
S_IMX135_BLCCSC_field_100.tiff,0.4473569822009387,0.7648534315975652,0.46354175502267075
S_IMX135_BLCCSC_field_955.tiff,0.5133396454326622,0.7732287713431859,0.3722897736900328
N_D810_field_370.tiff,0.3672753207472067,0.7366656823349653,0.5678314109310935
S_IMX135_BLCCSC_field3cam_019.tiff,0.4355449087234595,0.7649955793320307,0.47442849417749344
N_D810_field_1433.tiff,0.3403495456254726,0.7393675515717377,0.5809456174852755
S_IMX135_BLCCSC_field_1631.tiff,0.4117825744681145,0.7519380699440366,0.5148050605163559
C_5DSR_field_933.tiff,0.37452961411906893,0.8088324825262675,0.4533404717849669
S_IMX135_BLCCSC_field_543.tiff,0.44618727608448233,0.7628363764274416,0.4679717699384874
