image,R,G,B
SonyA57_0161.tiff,0.5282631553809901,0.8005261301921563,0.28301228515117627
PanasonicGX1_0109.tiff,0.3326086255162511,0.7749397850258646,0.5374382120916386
Canon600D_0098.tiff,0.5819840109842088,0.762081597368349,0.28377147480188714
PanasonicGX1_0127.tiff,0.5351631412384925,0.7894411797005222,0.30063771561931013
OlympusEPL6_0086.tiff,0.44221199844023423,0.811202669011787,0.3826209328090241
FujifilmXM1_0083.tiff,0.4580911324240146,0.7840946377073625,0.4187458817863693
PanasonicGX1_0056.tiff,0.3296779516484234,0.7801119384410921,0.5317309580028058
FujifilmXM1_0004.tiff,0.35013033806374555,0.7724242700220624,0.529876866307873
SonyA57_0136.tiff,0.2875328080415636,0.8031772164815217,0.5217578396389727
Canon1DsMkIII_0237.tiff,0.3743278172332468,0.7765664465722509,0.5067773074078401
FujifilmXM1_0098.tiff,0.3986946014767073,0.7905257238010328,0.4648781504460958
PanasonicGX1_0094.tiff,0.6487873704926284,0.726890364478061,0.22517847569919427
Canon1DsMkIII_0143.tiff,0.32561221007213326,0.7535068270419252,0.5711428457515259
Canon600D_0048.tiff,0.3407607871657158,0.808435404039915,0.4799107035949722
SonyA57_0021.tiff,0.5157880811624511,0.8242415208375412,0.23364197109717655
Canon600D_0099.tiff,0.6472885026276433,0.7247287857035329,0.23619013852984266
SamsungNX2000_0119.tiff,0.31300265755406226,0.795199131884802,0.519314622376216
Canon600D_0095.tiff,0.6245189258896563,0.7369720039206059,0.2585505301539269
Canon1DsMkIII_0096.tiff,0.3530847515623713,0.7734514615807323,0.5264066819416026
SamsungNX2000_0103.tiff,0.3201351885815848,0.8001315585284503,0.5072503820389557
OlympusEPL6_0128.tiff,0.49397813674758245,0.8073479629473127,0.3227613160529176
FujifilmXM1_0136.tiff,0.4025556440901624,0.7835720563108316,0.47324812306016545
Canon600D_0014.tiff,0.3524822916513862,0.7717403015065047,0.5293138398935328
Canon600D_0171.tiff,0.3424208533118102,0.7669007222163643,0.5427810253511363
PanasonicGX1_0160.tiff,0.5553949191449209,0.7776575513454662,0.29459330715985477
SamsungNX2000_0019.tiff,0.30533263639756025,0.7943253043691031,0.5251850073921067
SonyA57_0138.tiff,0.30195048911878897,0.8145437414952105,0.49532251645963776
SonyA57_0194.tiff,0.4579869594137217,0.8471389552330306,0.2694504324243395
PanasonicGX1_0005.tiff,0.3319661584443329,0.7894463731328117,0.5163069761248258
Canon600D_0022.tiff,0.3569094775979371,0.7701437321292994,0.5286721636919441
OlympusEPL6_0145.tiff,0.4153403270487159,0.8027600512094736,0.42786529762207787
Canon600D_0160.tiff,0.538226076441956,0.7615488238180981,0.3610485834055707
Canon1DsMkIII_0122.tiff,0.3505415783180826,0.7594285121243483,0.5480774916404306
OlympusEPL6_0076.tiff,0.41086886930898997,0.8127946113840828,0.41297904539788705
Canon600D_0159.tiff,0.5624920551427602,0.771801502472462,0.2965217170504115
Canon600D_0032.tiff,0.315079557253395,0.7669314060791341,0.5590537460481657
SamsungNX2000_0010.tiff,0.3280008671545353,0.8063483738616217,0.49215620601247256
FujifilmXM1_0141.tiff,0.38774791021997823,0.7813295233902828,0.48905596203170176
FujifilmXM1_0047.tiff,0.4520933048242939,0.8168907281833002,0.35819154364837497
Canon1DsMkIII_0065.tiff,0.5101846446876351,0.739333270987726,0.4394291100229266
SonyA57_0202.tiff,0.5252890019952962,0.8205512848844358,0.22531545277074827
Canon1DsMkIII_0125.tiff,0.37867144821860277,0.7652118111796617,0.5206330937763828
OlympusEPL6_0168.tiff,0.35946747150157476,0.7871626572994053,0.5011567498154681
PanasonicGX1_0108.tiff,0.3295258249643251,0.7874362047874666,0.5209193354747855
OlympusEPL6_0010.tiff,0.378243885020857,0.7976668714929867,0.4697436807099379
SonyA57_0220.tiff,0.2851975845886734,0.7982923412093259,0.5304636422143554
FujifilmXM1_0067.tiff,0.38951084881554177,0.7821527169754038,0.4863316008476009
FujifilmXM1_0012.tiff,0.4070312724441965,0.7827196890065213,0.4708242046602883
SonyA57_0123.tiff,0.29713220491383036,0.7985615780191716,0.5234614206554061
SonyA57_0201.tiff,0.552157669260628,0.802883372590773,0.22472249174022835
SamsungNX2000_0159.tiff,0.5393049593593362,0.7766300958446724,0.32557004628607955
Canon600D_0067.tiff,0.4365736696283871,0.7969283444268148,0.417502868057622
Canon1DsMkIII_0161.tiff,0.3413963144266158,0.7662715085262741,0.5443128987235114
SamsungNX2000_0060.tiff,0.2832906404266546,0.7879348221141945,0.5467221681499012
Canon1DsMkIII_0033.tiff,0.3610884461755872,0.7737072226908156,0.5205691765698052
SonyA57_0155.tiff,0.514824715727624,0.8126197535270849,0.27313851477510603
SonyA57_0208.tiff,0.2694787098101396,0.7960203221099658,0.5419712831387002
Canon1DsMkIII_0120.tiff,0.3525415172423413,0.7631717193593003,0.5415564655607368
SamsungNX2000_0101.tiff,0.3396056113161196,0.820314086968685,0.4601660868461922
OlympusEPL6_0008.tiff,0.49085886815483765,0.8003669003961119,0.34419528803293087
SamsungNX2000_0044.tiff,0.31634869753304035,0.8113231550431463,0.4916078108207638
Canon600D_0013.tiff,0.35712125400358236,0.7814933163602462,0.5115980907149412
Canon1DsMkIII_0085.tiff,0.33461110839510416,0.7558592967130305,0.5627718273963994
SamsungNX2000_0059.tiff,0.2612560680629758,0.7650677555428348,0.5885716577689781
PanasonicGX1_0186.tiff,0.3263758278510048,0.7846961996528418,0.5270016064918198
Canon600D_0173.tiff,0.4108146896102128,0.7941584881218701,0.44782093133801854
SamsungNX2000_0154.tiff,0.5042654625764421,0.7529783720600435,0.4227764355571085
Canon1DsMkIII_0079.tiff,0.35805482124662125,0.7602908792328462,0.5419912581743326
Canon600D_0133.tiff,0.5995395798547517,0.7619174035005792,0.24501869812429308
Canon1DsMkIII_0240.tiff,0.383829325031451,0.7718959563189988,0.5068053688195098
Canon1DsMkIII_0251.tiff,0.35266875272256365,0.7622663270308563,0.5427474528065507
SonyA57_0128.tiff,0.34657797469228363,0.8146316564038788,0.46503652742861773
PanasonicGX1_0059.tiff,0.3417365299272649,0.7854622254419017,0.5160089500358758
SonyA57_0237.tiff,0.3175313430111795,0.814400923701823,0.4857210945379399
SonyA57_0047.tiff,0.33028710445564236,0.8206704335766997,0.4662729544841085
PanasonicGX1_0061.tiff,0.25513901676889855,0.7721062103101567,0.5820275613084728
OlympusEPL6_0186.tiff,0.40447810567974457,0.7953810499179115,0.45140497057210865
Canon600D_0194.tiff,0.35757273552752095,0.7761046053887991,0.5194260104207934
OlympusEPL6_0191.tiff,0.40194985127987604,0.804216198505642,0.4378043205785199
FujifilmXM1_0009.tiff,0.375831733485388,0.7820011961861596,0.4972168915762859
OlympusEPL6_0175.tiff,0.3983344281827016,0.7995996290593265,0.44941085493404326
Canon600D_0140.tiff,0.36590089698182765,0.7803418262511286,0.5071322981145527
SamsungNX2000_0030.tiff,0.303547620206834,0.7926826633505223,0.5286899256561357
Canon600D_0196.tiff,0.3630696089751819,0.7797114615384605,0.5101279210003767
SamsungNX2000_0100.tiff,0.3225419495712265,0.7931840897486024,0.5165517307457922
SamsungNX2000_0087.tiff,0.29802091253473023,0.8147862387033264,0.49729962890761603
OlympusEPL6_0126.tiff,0.5339496845327522,0.8084609558743031,0.24756537967612224
OlympusEPL6_0112.tiff,0.4102961884466521,0.7946500412837081,0.44742412723717795
SamsungNX2000_0146.tiff,0.3087762147019175,0.8030770297603669,0.509631762653803
SonyA57_0101.tiff,0.2859408687792367,0.7908339340261372,0.5411279962767762
Canon600D_0190.tiff,0.36707701384097663,0.7787100406081008,0.5087879111827653
FujifilmXM1_0034.tiff,0.40199341651921944,0.7806865776860509,0.47846604947064647
PanasonicGX1_0040.tiff,0.34269310218099014,0.7840716460498323,0.5174872863928892
FujifilmXM1_0052.tiff,0.39882101331664155,0.7806587270001796,0.4811587589305077
Canon1DsMkIII_0233.tiff,0.3752884691868994,0.7740042193688056,0.5099765026887411
SonyA57_0145.tiff,0.25090912776720137,0.7685091026215152,0.5885901534947522
Canon600D_0193.tiff,0.3688810731218522,0.7794219725312591,0.5063873444587178
SonyA57_0020.tiff,0.28140273494851165,0.798643598358101,0.5319594942898586
SonyA57_0043.tiff,0.28092237236305134,0.8032780291591167,0.525192372922685
Canon600D_0149.tiff,0.35042483079098175,0.7766936873495537,0.5234017137882391
SonyA57_0048.tiff,0.2603855204599296,0.7838406310445705,0.5637315370444173
PanasonicGX1_0161.tiff,0.537716618520903,0.766401436090984,0.351410980084748
OlympusEPL6_0080.tiff,0.3977783363363326,0.8040498281411318,0.4419007456519123
Canon1DsMkIII_0040.tiff,0.34934438560154973,0.7743772913868237,0.5275398665817421
Canon1DsMkIII_0227.tiff,0.36059089465405325,0.770125341381022,0.5261949878660515
OlympusEPL6_0017.tiff,0.39837311044710016,0.7992946547932588,0.4499187923299357
SonyA57_0124.tiff,0.2649626535760467,0.7840084409808635,0.5613604516535662
OlympusEPL6_0139.tiff,0.6117353083200086,0.7663704111095396,0.196102793275413
SonyA57_0147.tiff,0.3243824172418088,0.826701939859674,0.4597172500751012
SamsungNX2000_0161.tiff,0.3132182019087174,0.7970855972208668,0.5162837482393998
Canon1DsMkIII_0137.tiff,0.36501531784678815,0.8034221221718718,0.4704005860349815
OlympusEPL6_0171.tiff,0.4242170201881793,0.7972907713306457,0.4293801878681013
Canon1DsMkIII_0150.tiff,0.45651208695251205,0.7910837035543364,0.40716494008818704
SamsungNX2000_0028.tiff,0.3353712436403696,0.8058743332756101,0.4879474233016328
SonyA57_0241.tiff,0.35693335870559717,0.8346032918840749,0.41956635067579884
FujifilmXM1_0101.tiff,0.40846221486377293,0.7789656451951259,0.4757847650296531
Canon600D_0186.tiff,0.35335485721599597,0.7809866895739341,0.5149758592305184
SamsungNX2000_0131.tiff,0.47180710873417453,0.8095362207479927,0.3493553483846441
SonyA57_0093.tiff,0.2909438836569808,0.8086981546523218,0.5112327759685629
OlympusEPL6_0005.tiff,0.4307997138662778,0.8041696259547982,0.40953976513209694
Canon1DsMkIII_0018.tiff,0.6060319654156421,0.7684261604990029,0.20553951628632053
Canon1DsMkIII_0080.tiff,0.3873768046468287,0.7727897640045905,0.5027277512444904
Canon600D_0005.tiff,0.3731044869186941,0.7843254838742271,0.495607281208214
SonyA57_0106.tiff,0.29731764963879553,0.7999787051386767,0.5211873814070221
FujifilmXM1_0033.tiff,0.6526979039613074,0.7364429908203229,0.17786839920608047
Canon1DsMkIII_0252.tiff,0.35518492331402274,0.7654650099946442,0.536569649462501
PanasonicGX1_0141.tiff,0.3348291670161558,0.788383863239158,0.5160816922730045
Canon1DsMkIII_0224.tiff,0.3422719183846289,0.7519950612803142,0.5633412479974481
PanasonicGX1_0104.tiff,0.31212378479365027,0.7872632693279046,0.5317850014180789
Canon600D_0191.tiff,0.36909811702308554,0.804036680650422,0.46614546675760343
SamsungNX2000_0062.tiff,0.35162109307944517,0.813890548929978,0.46254165354492704
Canon1DsMkIII_0063.tiff,0.35111277574981237,0.7655987200643147,0.5390532613213141
SonyA57_0229.tiff,0.30562884314199423,0.8054852302319494,0.5077248803415783
PanasonicGX1_0102.tiff,0.3131738865330379,0.7822767265625891,0.5384842057779526
FujifilmXM1_0069.tiff,0.4013611011993831,0.7924754818442161,0.459229656185003
Canon600D_0125.tiff,0.3616078033888213,0.7758437964202269,0.5170166342435811
SamsungNX2000_0169.tiff,0.3147300411716912,0.8051233611368849,0.5027140086925279
PanasonicGX1_0092.tiff,0.6382385650178293,0.7370863923789616,0.22216026713557466
Canon600D_0121.tiff,0.5072379332800209,0.8033282044701691,0.3120472319129708
SonyA57_0245.tiff,0.28677565529526,0.7953831209811827,0.5339713610187419
SonyA57_0085.tiff,0.2713141988823094,0.7919491015787836,0.5469965502573196
Canon1DsMkIII_0243.tiff,0.36774058902234774,0.7688901321494254,0.5230438068352746
PanasonicGX1_0066.tiff,0.3347663126473716,0.7820922915016254,0.5256074233591254
Canon1DsMkIII_0013.tiff,0.35627982923358714,0.7755440902414209,0.5211487766203553
PanasonicGX1_0194.tiff,0.3607334831658578,0.8087867012291292,0.4644732780665977
FujifilmXM1_0071.tiff,0.429271982062421,0.792979481635107,0.4323298591607078
OlympusEPL6_0203.tiff,0.3863783580367216,0.7931590116881532,0.47075529377662767
SonyA57_0204.tiff,0.28396504767756825,0.7973702188836688,0.5325078269235926
Canon600D_0172.tiff,0.39573543042030984,0.7879710715771588,0.4716938196198845
SamsungNX2000_0091.tiff,0.5962373728385707,0.7675809037807024,0.2352032129494823
Canon600D_0082.tiff,0.3785500473662739,0.7965275020217815,0.471427407096716
Canon1DsMkIII_0210.tiff,0.5322435207077075,0.8026498028907031,0.269202764815259
FujifilmXM1_0128.tiff,0.6306238967510244,0.7506113850338871,0.1972208140741312
Canon1DsMkIII_0061.tiff,0.37508364783430626,0.7731658456542421,0.5113969419551422
Canon1DsMkIII_0039.tiff,0.5088738811699386,0.8047910798997653,0.30554654437059664
PanasonicGX1_0117.tiff,0.5340768255016217,0.7840312611802595,0.31631776104765613
Canon600D_0055.tiff,0.35175480389350733,0.7731286990127516,0.527769431381442
SonyA57_0259.tiff,0.29880078243136154,0.834764152046358,0.46247908371809765
OlympusEPL6_0185.tiff,0.38388847195182524,0.802290047724749,0.4571217785495598
Canon1DsMkIII_0050.tiff,0.3528652697737727,0.766760612020756,0.5362501890359
SamsungNX2000_0129.tiff,0.5733265623564016,0.7813779562253866,0.24646529658681965
Canon1DsMkIII_0192.tiff,0.3485913912474432,0.7604992565780697,0.5478365839302586
PanasonicGX1_0091.tiff,0.594250867905478,0.7555594719923378,0.2756733397995642
SamsungNX2000_0049.tiff,0.4264786374504076,0.8283858378866943,0.36317058717247913
Canon600D_0178.tiff,0.3574781337267553,0.7749575873042174,0.5212006540545228
PanasonicGX1_0098.tiff,0.2939624989516657,0.7794989412325789,0.5531432453057531
OlympusEPL6_0075.tiff,0.39823701921800364,0.8083644836097664,0.4335367783276008
SamsungNX2000_0043.tiff,0.32797691579669946,0.809864853714527,0.48636412431678444
OlympusEPL6_0138.tiff,0.6174851302251572,0.7634378384301763,0.18940639060992775
SonyA57_0160.tiff,0.5502572409005976,0.7930752804935002,0.2612442694234996
OlympusEPL6_0043.tiff,0.39863896678589705,0.7990589365241265,0.4501019774682228
SonyA57_0024.tiff,0.39403753464301683,0.8573180747416334,0.33127049372643025
SamsungNX2000_0114.tiff,0.5683256015291107,0.7800076335508437,0.2619047579731752
FujifilmXM1_0154.tiff,0.6105730734720968,0.7352384096542753,0.29432125801560743
SamsungNX2000_0178.tiff,0.3289625559558551,0.8124850719590434,0.4813020305615789
PanasonicGX1_0183.tiff,0.35488399414166916,0.787872342977175,0.5033036080475806
Canon1DsMkIII_0200.tiff,0.5804874871178914,0.7652027726783736,0.2783864112791523
OlympusEPL6_0045.tiff,0.4094520733054727,0.8032434576168078,0.4326071514222175
Canon1DsMkIII_0070.tiff,0.36423088427723715,0.7649252971247894,0.5312486731815662
Canon600D_0093.tiff,0.6579802190219408,0.7181567849993385,0.22652342822598456
OlympusEPL6_0165.tiff,0.5900185449819099,0.7588890735417981,0.27561837862577543
Canon600D_0163.tiff,0.3146272107711493,0.7572554778630017,0.5723406848100558
Canon1DsMkIII_0179.tiff,0.6242853721925267,0.7406458291086877,0.24841805467868694
FujifilmXM1_0177.tiff,0.4252563365183206,0.7827039592505888,0.45445743521750154
FujifilmXM1_0036.tiff,0.3866909637068181,0.7769348727017729,0.49683226763906185
PanasonicGX1_0195.tiff,0.3412401047219295,0.7935220163360717,0.5038630771542024
Canon600D_0200.tiff,0.37855204807651954,0.7803908463197289,0.49768310587908227
PanasonicGX1_0173.tiff,0.34656297026509364,0.7936237527205748,0.5000554436847457
OlympusEPL6_0074.tiff,0.41249546093434064,0.8072359645236056,0.4221582550279105
OlympusEPL6_0176.tiff,0.5939628792865486,0.7806278066698182,0.19449505259389455
OlympusEPL6_0097.tiff,0.6576627284244965,0.7268393096816267,0.19795038151714564
OlympusEPL6_0023.tiff,0.3935271422303465,0.7999367006521771,0.45303163606720226
PanasonicGX1_0134.tiff,0.5730873592069172,0.7797352120027029,0.25215843805104343
Canon600D_0042.tiff,0.3676516749433824,0.7800759192007134,0.5062744376269531
OlympusEPL6_0090.tiff,0.332888453451962,0.7860276130723928,0.5209086954986235
SamsungNX2000_0120.tiff,0.4630642967460893,0.8379705615890248,0.2887504025784625
FujifilmXM1_0045.tiff,0.7416446899138067,0.6556366645009193,0.14178758085517404
FujifilmXM1_0164.tiff,0.40291238958226977,0.7788254953265524,0.48072076525822727
SonyA57_0071.tiff,0.35641141454791175,0.834002472061668,0.42120159089797293
PanasonicGX1_0155.tiff,0.32486510082923015,0.7884690034433616,0.522282774818629
PanasonicGX1_0112.tiff,0.34256535844100816,0.8070690267210086,0.48092469400498433
SamsungNX2000_0140.tiff,0.32440677438819393,0.8032540937769641,0.499542896618094
Canon1DsMkIII_0002.tiff,0.3487123076347602,0.7731687108681055,0.5297262227213151
FujifilmXM1_0120.tiff,0.553912884766318,0.7958478137470045,0.24455423415669775
Canon1DsMkIII_0019.tiff,0.3489008589813893,0.7700440457113866,0.534135149813686
FujifilmXM1_0097.tiff,0.7306543874731278,0.6593934112147609,0.1770437666590652
SonyA57_0134.tiff,0.2717068944391404,0.7961643883565507,0.5406455680268519
Canon1DsMkIII_0184.tiff,0.34943999862251607,0.7706551895251765,0.5328998650971967
PanasonicGX1_0074.tiff,0.3547581809412958,0.7967871512245686,0.4891593489842134
Canon600D_0001.tiff,0.4187474970874677,0.802980665196055,0.42411388211691725
FujifilmXM1_0064.tiff,0.5124639742740208,0.780702975528334,0.35760808026732466
OlympusEPL6_0093.tiff,0.7062720754784102,0.6798693810680017,0.19737623992170736
OlympusEPL6_0022.tiff,0.3757600688848448,0.8107212332414956,0.44892700141898945
OlympusEPL6_0065.tiff,0.510661628590378,0.8041647159675027,0.30421014230023413
OlympusEPL6_0118.tiff,0.3407044149220893,0.7952209383734693,0.501541783727952
PanasonicGX1_0169.tiff,0.3026474170470479,0.7684006322113477,0.5638838615991342
Canon1DsMkIII_0222.tiff,0.3713260643805909,0.7642756395067369,0.527256769295748
FujifilmXM1_0147.tiff,0.42153709533412137,0.7823833306306828,0.45845697857979184
PanasonicGX1_0032.tiff,0.3036206012567123,0.7830439997290296,0.5428228301949688
SonyA57_0070.tiff,0.3353925938369304,0.8304391745173282,0.4448399548447896
Canon1DsMkIII_0066.tiff,0.3469880738701842,0.7586414389317624,0.5514185739775227
SonyA57_0076.tiff,0.28553398082593573,0.797975493259475,0.5307593220575516
SonyA57_0102.tiff,0.2924925543605313,0.7919039602596107,0.5360375204860166
Canon600D_0166.tiff,0.3736633863016416,0.781083236336286,0.5002845706715567
Canon1DsMkIII_0095.tiff,0.34664796928805663,0.7677517396456964,0.5388807397369788
FujifilmXM1_0080.tiff,0.4318919774755082,0.8018928927582645,0.41284029398313066
SonyA57_0157.tiff,0.548671948546429,0.7954463396388909,0.25734065678270734
PanasonicGX1_0097.tiff,0.5966297435172638,0.7550136234483654,0.2720062086752687
PanasonicGX1_0165.tiff,0.35156946178760234,0.7880527424618717,0.5053432384396753
OlympusEPL6_0101.tiff,0.6425316387537553,0.7366722756679907,0.21087212111267334
OlympusEPL6_0125.tiff,0.39429228146432876,0.7939049072365397,0.4628699547857862
SonyA57_0127.tiff,0.36831893388338427,0.838346543709785,0.4018908254649076
Canon600D_0154.tiff,0.3549692342533111,0.7743334526387075,0.5238363741267272
PanasonicGX1_0119.tiff,0.29911176481299845,0.7870562093447627,0.539513369141402
Canon600D_0167.tiff,0.3237171742713571,0.7601350026775823,0.563384388127786
OlympusEPL6_0027.tiff,0.38998785671384967,0.8054745110708047,0.44622895875434393
SamsungNX2000_0187.tiff,0.31170339426350463,0.7978895021470943,0.5159586576151933
PanasonicGX1_0187.tiff,0.3111483613712537,0.7748133761776651,0.5503189341755851
PanasonicGX1_0147.tiff,0.30975270951924483,0.7864539067523881,0.5343627152968221
SonyA57_0266.tiff,0.2968528769782286,0.8023301999129702,0.5178268240805628
PanasonicGX1_0017.tiff,0.32821846119326425,0.779779845298353,0.5331191560977737
SonyA57_0046.tiff,0.280783365028426,0.7973541748450592,0.534216268734366
FujifilmXM1_0087.tiff,0.7462073393553739,0.6401605424279212,0.1826720739756452
PanasonicGX1_0142.tiff,0.3185033663036647,0.789067443095758,0.525288659595423
Canon600D_0019.tiff,0.34389838980498033,0.7662554740857237,0.5427581836538302
PanasonicGX1_0148.tiff,0.31220902026887026,0.7826977096724135,0.5384327469018861
Canon1DsMkIII_0220.tiff,0.6227899849614682,0.7556537845044258,0.20278065143359536
SonyA57_0150.tiff,0.3327250690795998,0.8170537537369879,0.4708685505640329
SamsungNX2000_0058.tiff,0.30275528401040036,0.7932493181788437,0.5282941957021499
